Symbol,company_name,Industry
HREEF,Stans Energy Corp,Materials
SLCO,Sovereign Lithium Inc,Materials
GLDG,Goldmining Inc,Materials
RNBI,Rainbow International Corp,Materials
MGXMF,MGX Minerals Inc,Materials
AAUKF,Anglo American PLC,Materials
MTRN,Materion Corp,Materials
GFI,Gold Fields Ltd,Materials
WLKP,Westlake Chemical Partners LP,Materials
AMBP,Ardagh Metal Packaging SA,Materials
BFFAF,BASF SE,Materials
SBLRF,Sable Resources Ltd,Materials
MNDJF,Mandalay Resources Corp,Materials
BHP,BHP Group Ltd,Materials
AMCR,Amcor Plc,Materials
APD,Air Products and Chemicals Inc.,Materials
SUZ,Suzano SA,Materials
HL,Hecla Mining Co,Materials
CCK,Crown Holdings Inc,Materials
NGLOY,Anglo American PLC,Materials
SLGN,Silgan Holdings Inc,Materials
SOUHY,South32 Ltd,Materials
ATUSF,Altius Minerals Corp,Materials
CLF,Cleveland-Cliffs Inc,Materials
KLBAY,"Klabin SA, Brasil",Materials
POROF,Panoro Minerals Ltd,Materials
ACNT,Ascent Industries Co,Materials
LUCMF,Luca Mining Corp,Materials
PANXF,PTX Metals Inc,Materials
UAMY,U.S. Antimony Corp,Materials
RUPRF,Rupert Resources Ltd,Materials
BSND,Boston Sand & Gravel Co,Materials
TRX,TRX Gold Corporation,Materials
SXT,Sensient Technologies Corp,Materials
ASTL,Algoma Steel Group Inc,Materials
PRMNF,Prime Mining Corp,Materials
MATV,Mativ Holdings Inc,Materials
LQMT,Liquidmetal Technologies Inc,Materials
SLVTF,Silver Tiger Metals Inc,Materials
EVKIY,Evonik Industries AG,Materials
CRML,Critical Metals Corp,Materials
NEM,Newmont Corporation,Materials
CX,CEMEX SAB de CV,Materials
MTLHY,Mitsubishi Chemical Group Corporation,Materials
AHKSY,Asahi Kasei Corp,Materials
SEE,Sealed Air Corp,Materials
BERY,Berry Global Group Inc,Materials
GEF,Greif Inc.,Materials
SIM,Grupo Simec SA De C.V.,Materials
GOLD,Barrick Gold Corp,Materials
MERC,Mercer International Inc,Materials
FURY,Fury Gold Mines Ltd,Materials
TMQ,Trilogy Metals Inc,Materials
CTMCF,Canterra Minerals Corp,Materials
USNZY,Usinas Siderurgicas De Minas Gerais SA-Usiminas,Materials
TX,Ternium S A,Materials
UAN,CVR Partners LP,Materials
DFMTF,Defense Metals Corp,Materials
LCGMF,Lion Copper and Gold Corp,Materials
SON,Sonoco Products Co,Materials
MT,Arcelormittal,Materials
SMMYY,Sumitomo Metal Mining Co Ltd,Materials
KCCFF,Kutcho Copper Corp,Materials
NTR,Nutrien Ltd,Materials
OLN,Olin Corp,Materials
PFFOF,Portofino Resources Inc,Materials
SPOFF,EarthLabs Inc,Materials
ATCUF,Alta Copper Corp,Materials
OMZNF,Osisko Metals Inc,Materials
WHGOF,White Gold Corp,Materials
PKX,POSCO Holdings Inc,Materials
ISVLF,IMPACT Silver Corp,Materials
IMTCF,Intrepid Metals Corp,Materials
MAIFF,Minera Alamos Inc,Materials
KDKGF,Klondike Gold Corp,Materials
LONCF,Loncor Gold Inc,Materials
TBXXF,Turmalina Metals Corp,Materials
STSBF,South Star Battery Metals Corp,Materials
RYES,Rise Gold Corp,Materials
ORLA,Orla Mining Ltd,Materials
MMNGF,Metallic Minerals Corp,Materials
CTVA,Corteva Inc,Materials
ALVLF,Big Ridge Gold Corp,Materials
TRYIY,Toray Industries Inc,Materials
JMPLY,Johnson Matthey PLC,Materials
MARIF,Marimaca Copper Corp,Materials
TRS,TriMas Corp,Materials
AUST,Austin Gold Corp,Materials
PPG,PPG Industries Inc.,Materials
ELEMF,Elemental Altus Royalties Corp,Materials
OEC,Orion SA,Materials
AZASF,Arizona Gold & Silver Inc,Materials
FSTTF,First Tellurium Corp,Materials
HUN,Huntsman Corp,Materials
KPLUF,K&S AG,Materials
NVDEF,Nevada Exploration Inc,Materials
LVGLF,Lake Victoria Gold Ltd,Materials
SSVRF,Summa Silver Corp,Materials
CGA,China Green Agriculture Inc,Materials
AUXXF,Allegiant Gold Ltd,Materials
LXU,LSB Industries Inc,Materials
FFOXF,FireFox Gold Corp,Materials
STRPF,Starr Peak Mining Ltd,Materials
SID,Companhia Siderurgica Nacional,Materials
NGVT,Ingevity Corp,Materials
RCKTF,Rock Tech Lithium Inc,Materials
GALOF,Galore Resources Inc,Materials
MSB,Mesabi Trust,Materials
AHCHY,Anhui Conch Cement Co Ltd,Materials
AKZOY,Akzo Nobel NV,Materials
GLGDF,GoGold Resources Inc,Materials
PGEZF,Stillwater Critical Minerals Corp,Materials
ITRG,Integra Resources Corp,Materials
TSRMF,Treasury Metals Inc,Materials
SMREF,Sun Summit Minerals Corp,Materials
TSKFF,Talisker Resources ltd,Materials
WRLGF,West Red Lake Gold Mines Ltd,Materials
KWR,Quaker Houghton,Materials
DYNR,DynaResource Inc,Materials
CMT,Core Molding Technologies Inc.,Materials
BBSRF,Bluestone Resources Inc,Materials
BIOX,Bioceres Crop Solutions Corp,Materials
VGZ,Vista Gold Corp,Materials
ECVT,Ecovyst Inc,Materials
QCCUF,QC Copper and Gold Inc,Materials
SKE,Skeena Resources Ltd,Materials
KPLUY,K&S AG,Materials
LILIF,Argentina Lithium & Energy Corp,Materials
CLRMF,Clean Air Metals Inc,Materials
APEMY,Aperam SA,Materials
GEF/B,Greif Inc.,Materials
LZM,Lifezone Metals Ltd,Materials
YGTFF,Gold Terra Resource Corp,Materials
EDVMF,Endeavour Mining plc,Materials
SCL,Stepan Co,Materials
NNXPF,Nanoxplore Inc,Materials
LYSDY,Lynas Rare Earths Limited,Materials
EMGDF,Eminent Gold Corp,Materials
LOOP,Loop Industries Inc,Materials
VLPNY,Voestalpine AG,Materials
ICL,ICL GROUP LTD,Materials
BYAGF,Banyan Gold Corp,Materials
THSGF,Thesis Gold Inc,Materials
BKRRF,Blackrock Silver Corp,Materials
BGAVF,Bravada Gold Corp,Materials
OIIIF,O3 Mining Inc,Materials
STKXF,StrikePoint Gold Inc,Materials
VALE,Vale SA,Materials
ABSSF,AirBoss of America Corp,Materials
VOXR,Vox Royalty Corp,Materials
FNV,Franco-Nevada Corp,Materials
PROBF,Probe Gold Inc,Materials
ASCUF,Arizona Sonoran Copper Com Inc,Materials
NMTLF,New Age Metals Inc,Materials
HYMC,Hycroft Mining Holding Corp,Materials
GBRCF,Gold Bull Resources Corp,Materials
SGLDF,Sabre Gold Mines Corp,Materials
CDRBQ,Code Rebel Corp,Information Technology
MYSL,My Screen Mobile Inc,Information Technology
ALAR,Alarum Technologies Ltd,Information Technology
RITT,RiT Technologies Ltd,Information Technology
QXO,QXO Inc,Information Technology
DAVE,Dave Inc,Information Technology
MSTR,MicroStrategy Inc,Information Technology
PROP,Prairie Operating Co,Information Technology
ONEI,OneMeta Inc,Information Technology
ZTNO,Zoom Technologies Inc,Information Technology
TSSI,TSS Inc,Information Technology
HAUP,Hauppauge Digital Inc,Information Technology
CLS,Celestica Inc,Information Technology
CLSK,CleanSpark Inc,Information Technology
AAOI,Applied Optoelectronics Inc,Information Technology
APP,AppLovin Corporation,Information Technology
ZENV,Zenvia Inc,Information Technology
AEYE,AudioEye Inc,Information Technology
CAMT,Camtek Ltd,Information Technology
DTST,Data Storage Corp,Information Technology
NVDA,NVIDIA Corporation,Information Technology
SMCI,Super Micro Computer Inc,Information Technology
IREN,Iris Energy Ltd,Information Technology
MPTI,M-tron Industries Inc,Information Technology
BTOG,Bit Origin Limited,Information Technology
DELL,Dell Technologies Inc,Information Technology
BLND,Blend Labs Inc,Information Technology
NN,NextNav Inc,Information Technology
CMCM,Cheetah Mobile Inc,Information Technology
BIDCF,BlockchainK2 Corp,Information Technology
CRWD,CrowdStrike Holdings Inc,Information Technology
WIX,Wix.com Ltd,Information Technology
DPSI,DecisionPoint Systems Inc,Information Technology
SMTK,SmartKem Inc,Information Technology
CSPI,CSP Inc,Information Technology
ACFN,Acorn Energy Inc,Information Technology
WULF,Terawulf Inc.,Information Technology
QTWO,Q2 Holdings Inc,Information Technology
BITF,Bitfarms Ltd,Information Technology
TSRI,TSR Inc,Information Technology
DSP,Viant Technology Inc,Information Technology
DRKTY,Darktrace plc,Information Technology
KD,Kyndryl Holdings Inc,Information Technology
ACMR,ACM Research Inc,Information Technology
INLX,Intellinetics Inc,Information Technology
FN,Fabrinet,Information Technology
SEMR,Semrush Holdings Inc,Information Technology
MARA,Marathon Digital Holdings Inc,Information Technology
DMGGF,DMG Blockchain Solutions Inc,Information Technology
HMNY,Helios and Matheson Analytic,Information Technology
BEWFF,BeWhere Holdings Inc,Information Technology
QUIK,QuickLogic Corp,Information Technology
MU,Micron Technology Inc.,Information Technology
ONTO,Onto Innovation Inc,Information Technology
GDDY,GoDaddy Inc,Information Technology
CXDO,Crexendo Inc,Information Technology
PSTG,Pure Storage Inc,Information Technology
ANET,Arista Networks Inc,Information Technology
NVMI,Nova Ltd,Information Technology
SKKY,Skkynet Cloud Systems Inc,Information Technology
ZETA,Zeta Global Holdings Corp,Information Technology
WDC,Western Digital Corp,Information Technology
TRAK,ReposiTrak Inc,Information Technology
KRKNF,Kraken Robotics Inc,Information Technology
KASHF,Intellabridge Technology Corp,Information Technology
ALKT,Alkami Technology Inc,Information Technology
NTNX,Nutanix Inc,Information Technology
GWRE,Guidewire Software Inc,Information Technology
QCOM,QUALCOMM Inc.,Information Technology
ASMIY,ASM International NV,Information Technology
SOUN,SoundHound AI Inc,Information Technology
AVGO,Broadcom Inc,Information Technology
OUST,Ouster Inc,Information Technology
CLBT,Cellebrite DI Ltd,Information Technology
HYHDF,Sixty Six Capital Inc,Information Technology
FICO,Fair Isaac Corporation,Information Technology
CIFR,Cipher Mining Inc,Information Technology
AACAY,AAC Technologies Holdings Inc,Information Technology
NTAP,NetApp Inc,Information Technology
FORM,FormFactor Inc,Information Technology
CRDO,Credo Technology Group Holding Ltd,Information Technology
COHR,Coherent Corp,Information Technology
VECO,Veeco Instruments Inc,Information Technology
MTSI,MACOM Technology Solutions Holdings Inc,Information Technology
DAKT,Daktronics Inc,Information Technology
APH,Amphenol Corp,Information Technology
KLAC,KLA Corp,Information Technology
ESTC,Elastic N.V.,Information Technology
FLEX,Flex Ltd,Information Technology
TOELY,Tokyo Electron Ltd,Information Technology
AMAT,Applied Materials Inc,Information Technology
TSM,Taiwan Semiconductor Manufacturing Co Ltd,Information Technology
VRNS,Varonis Systems Inc,Information Technology
INFA,Informatica Inc,Information Technology
STX,Seagate Technology Holdings plc,Information Technology
BHE,Benchmark Electronics Inc,Information Technology
BESIY,BE Semiconductor Industries NV,Information Technology
CVLT,CommVault Systems Inc,Information Technology
LOGI,"Logitech International SA, Apples",Information Technology
CYBR,CyberArk Software Ltd,Information Technology
PLTR,Palantir Technologies Inc,Information Technology
XIACY,Xiaomi Corporation,Information Technology
WYY,WidePoint Corp,Information Technology
HNHPF,Hon Hai Precision Industry Co Ltd,Information Technology
LRCX,Lam Research Corp,Information Technology
QNCCF,Quantum eMotion Corp,Information Technology
VERX,Vertex Inc,Information Technology
CRUS,Cirrus Logic Inc.,Information Technology
MPWR,Monolithic Power Systems Inc,Information Technology
BELFA,Bel Fuse Inc.,Information Technology
CGNT,Cognyte Software Ltd,Information Technology
SANG,Sangoma Technologies Corporation,Information Technology
TLS,Telos Corp,Information Technology
SCSC,ScanSource Inc,Information Technology
SQSP,Squarespace Inc,Information Technology
WKME,WalkMe Ltd,Information Technology
APPF,AppFolio Inc,Information Technology
BLZE,Backblaze Inc,Information Technology
BTDR,Bitdeer Technologies Group,Information Technology
ITRI,Itron Inc,Information Technology
SATX,Satixfy Communications Ltd,Information Technology
NXPI,NXP Semiconductors NV,Information Technology
SAP,SAP SE,Information Technology
PI,Impinj Inc,Information Technology
ASML,ASML Holding NV,Information Technology
MTTR,Matterport Inc,Information Technology
ACIW,ACI Worldwide Inc,Information Technology
FEIM,Frequency Electronics Inc.,Information Technology
AMD,Advanced Micro Devices Inc,Information Technology
NSIT,Insight Enterprises Inc,Information Technology
AATC,Autoscope Technologies Corp,Information Technology
VLN,Valens Semiconductor Ltd,Information Technology
PWFL,PowerFleet Inc,Information Technology
LNVGY,Lenovo Group Ltd,Information Technology
CLOQ,CyberloQ Technologies Inc,Information Technology
PANW,Palo Alto Networks Inc,Information Technology
FSLR,First Solar Inc,Information Technology
GREE,Greenidge Generation Holdings Inc,Information Technology
GEN,Gen Digital Inc,Information Technology
MTEK,Maris Tech Ltd,Information Technology
CNXN,PC Connection Inc,Information Technology
SMTC,Semtech Corp,Information Technology
SGMA,SigmaTron International Inc,Information Technology
ARLO,Arlo Technologies Inc,Information Technology
OSSIF,OneSoft Solutions Inc,Information Technology
WRAP,Wrap Technologies Inc,Information Technology
PRKR,ParkerVision Inc,Information Technology
TTDKY,TDK Corporation,Information Technology
VYX,NCR Voyix Corp,Information Technology
SNX,TD SYNNEX Corporation,Information Technology
BMR,Beamr Imaging Ltd,Information Technology
INTU,Intuit Inc.,Information Technology
IDCC,InterDigital Inc,Information Technology
TER,Teradyne Inc,Information Technology
TRT,Trio-Tech International,Information Technology
AVPT,AvePoint Inc,Information Technology
CYSNF,C-Com Satellite Systems Inc,Information Technology
CTSDF,Converge Technology Solutions Corp,Information Technology
PLUS,ePlus Inc,Information Technology
ABXXF,Abaxx Technologies Inc,Information Technology
MNDY,monday com Ltd,Information Technology
EVBG,Everbridge Inc,Information Technology
AGYS,Agilysys Inc,Information Technology
CDNS,Cadence Design Systems Inc,Information Technology
NOW,ServiceNow Inc,Information Technology
MSI,Motorola Solutions Inc,Information Technology
NSSC,NAPCO Security Technologies Inc,Information Technology
PRCH,Porch Group Inc,Information Technology
FROG,JFrog Ltd,Information Technology
HEAR,Turtle Beach Corp,Information Technology
SNPS,Synopsys Inc,Information Technology
QTRHF,Quarterhill Inc,Information Technology
SCIA,SCI Engineered Materials Inc,Information Technology
MSFT,Microsoft Corp,Information Technology
NYAX,Nayax Ltd,Information Technology
AUID,authID Inc,Information Technology
CDW,CDW Corp,Information Technology
BRTHY,Brother Industries Ltd,Information Technology
ADI,Analog Devices Inc,Information Technology
BTCS,BTCS Inc,Information Technology
IDN,Intellicheck Inc,Information Technology
LQWDF,LQWD Technologies Corp,Information Technology
TTMI,TTM Technologies Inc,Information Technology
PTC,PTC Inc,Information Technology
MKSI,MKS Instruments Inc,Information Technology
IT,Gartner Inc,Information Technology
CRNT,Ceragon Networks Ltd,Information Technology
RSSS,Research Solutions Inc,Information Technology
ASGN,ASGN Inc,Information Technology
HPE,Hewlett Packard Enterprise Co,Information Technology
RSKD,Riskified Ltd,Information Technology
HOLI,Hollysys Automation Technologies Ltd,Information Technology
DJCO,Daily Journal Corp,Information Technology
IBM,International Business Machines Corp,Information Technology
CHKP,Check Point Software Technologies Ltd,Information Technology
VNT,Vontier Corp,Information Technology
UCTT,Ultra Clean Holdings Inc,Information Technology
SPNS,Sapiens International Corp NV,Information Technology
S,SentinelOne Inc,Information Technology
ASX,Ase Technology Holdings Co,Information Technology
SGPYY,Sage Group PLC,Information Technology
RXT,Rackspace Technology Inc,Information Technology
ZS,Zscaler Inc,Information Technology
IMMR,Immersion Corp,Information Technology
PEGA,Pegasystems Inc,Information Technology
TYL,Tyler Technologies Inc,Information Technology
AMKR,Amkor Technology Inc,Information Technology
OLED,Universal Display Corporation,Information Technology
NCNO,nCino Inc,Information Technology
KARO,Karooooo Ltd,Information Technology
ROP,Roper Technologies Inc,Information Technology
RAMP,Liveramp Holdings Inc,Information Technology
BMI,Badger Meter Inc.,Information Technology
AZPN,Aspen Technology Inc,Information Technology
EVOL,Symbolic Logic Inc,Information Technology
AUR,Aurora Innovation Inc,Information Technology
HPQ,HP Inc,Information Technology
CWAN,Clearwater Analytics Holdings Inc,Information Technology
JBL,Jabil Inc,Information Technology
DSGX,Descartes Systems Group Inc (The),Information Technology
OKTA,Okta Inc,Information Technology
PWSC,PowerSchool Holdings Inc,Information Technology
MANH,Manhattan Associates Inc,Information Technology
NCTY,The9 Ltd,Information Technology
ERIC,Telefonaktiebolaget LM Ericsson (publ),Information Technology
SIMO,Silicon Motion Technology Corp,Information Technology
ORCL,Oracle Corp,Information Technology
ALRM,Alarm.com Holdings Inc,Information Technology
ENTG,Entegris Inc,Information Technology
NTWK,NetSol Technologies Inc,Information Technology
ENV,Envestnet Inc,Information Technology
HUBS,HubSpot Inc,Information Technology
JNPR,Juniper Networks Inc,Information Technology
MIR,Mirion Technologies Inc,Information Technology
AWRE,Aware Inc,Information Technology
TGAN,Transphorm Inc,Information Technology
CRM,SALESFORCE INC,Information Technology
MITK,Mitek Systems Inc,Information Technology
XNET,Xunlei Ltd,Information Technology
SWI,Solarwinds Corp,Information Technology
SANM,Sanmina Corp,Information Technology
PAR,PAR Technology Corp,Information Technology
LMFA,LM Funding America Inc,Information Technology
DDOG,Datadog Inc,Information Technology
CLMB,Climb Global Solutions Inc,Information Technology
ARBK,Argo Blockchain Plc,Information Technology
MAPS,WM Technology Inc,Information Technology
CAJPY,Canon Inc,Information Technology
CGEMY,Capgemini SE,Information Technology
TEL,TE Connectivity Ltd,Information Technology
WIT,Wipro Ltd,Information Technology
GLW,Corning Inc,Information Technology
WEAV,Weave Communications Inc,Information Technology
BELFB,Bel Fuse Inc.,Information Technology
AVT,Avnet Inc,Information Technology
INFY,Infosys Ltd,Information Technology
ALTR,Altair Engineering Inc,Information Technology
IOT,Samsara Inc,Information Technology
VTKLY,VTech Holdings Ltd,Information Technology
MCHP,Microchip Technology Inc,Information Technology
INFN,Infinera Corp,Information Technology
MRVL,Marvell Technology Inc,Information Technology
FFIV,F5 Inc,Information Technology
TXN,Texas Instruments Inc,Information Technology
PMTS,CPI Card Group Inc,Information Technology
FUJIY,Fujifilm Holdings Corp,Information Technology
ENMPY,Ensurge Micropower ASA,Information Technology
NET,Cloudflare Inc,Information Technology
FJTSY,Fujitsu Ltd,Information Technology
BASE,Couchbase Inc,Information Technology
PLAB,Photronics Inc,Information Technology
SYNA,Synaptics Inc,Information Technology
INXSF,Intouch Insight Ltd,Information Technology
ALOT,AstroNova Inc,Information Technology
CTS,CTS Corp,Information Technology
ADBE,Adobe Inc,Information Technology
SMWB,Similarweb Ltd,Information Technology
EBON,Ebang International Holdings Inc,Information Technology
AAPL,Apple Inc,Information Technology
ATEYY,Advantest Corp,Information Technology
OSIS,OSI Systems Inc,Information Technology
VRME,VerifyMe Inc,Information Technology
ADEA,Adeia Inc,Information Technology
FARO,FARO Technologies Inc,Information Technology
ICHR,Ichor Holdings Ltd,Information Technology
ELTK,Eltek Ltd,Information Technology
IFNNF,Infineon Technologies AG,Information Technology
PLXS,Plexus Corp,Information Technology
APELY,Alps Alpine Co Ltd,Information Technology
SPSC,SPS Commerce Inc,Information Technology
AUDC,AudioCodes Ltd,Information Technology
ZBRA,Zebra Technologies Corp,Information Technology
NNDM,Nano Dimension Ltd,Information Technology
LGL,LGL Group Inc (The),Information Technology
KODK,Eastman Kodak Co,Information Technology
NSYS,Nortech Systems Inc,Information Technology
BRZE,Braze Inc,Information Technology
SITM,SiTime Corp,Information Technology
HCKT,Hackett Group Inc (The),Information Technology
ITRN,Ituran Location and Control Ltd,Information Technology
TRMB,Trimble Inc,Information Technology
QLYS,Qualys Inc,Information Technology
ADSK,Autodesk Inc,Information Technology
CXT,Crane NXT Co,Information Technology
RICOY,Ricoh Co Ltd,Information Technology
BLKB,Blackbaud Inc,Information Technology
DCBO,Docebo Inc,Information Technology
AIP,Arteris Inc,Information Technology
WDAY,Workday Inc,Information Technology
CIEN,Ciena Corp,Information Technology
IFNNY,Infineon Technologies AG,Information Technology
CTSH,Cognizant Technology Solutions Corp,Information Technology
ADCOF,Adcore Inc,Information Technology
ATGN,AltiGen Communications Inc,Information Technology
CCCS,CCC Intelligent Solutions Holdings Inc,Information Technology
RBBN,Ribbon Communications Inc,Information Technology
NTDTY,NTT DATA Group Corporation,Information Technology
ITMSF,Intermap Technologies Corp,Information Technology
ENFN,Enfusion Inc,Information Technology
SUOPY,Sumco Corp,Information Technology
ANSS,ANSYS Inc,Information Technology
SHOP,Shopify Inc,Information Technology
BSY,Bentley System Inc,Information Technology
DTTLY,Datatec Ltd,Information Technology
NRILY,Nomura Research Institute Ltd,Information Technology
PCOR,Procore Technologies Inc,Information Technology
TENB,Tenable Holdings Inc,Information Technology
FORTY,Formula Systems (1985) Ltd,Information Technology
SEKEY,Seiko Epson Corp,Information Technology
BDC,Belden Inc,Information Technology
UMC,United Microelectronics Corp,Information Technology
FXCNY,FIH Mobile Limited,Information Technology
RNG,RingCentral Inc,Information Technology
QRVO,Qorvo Inc,Information Technology
NTGR,NETGEAR Inc,Information Technology
ARSC,American Security Resources Corp,Information Technology
CBRI,CMTSU Liquidation Inc,Information Technology
CYBD,Cyber Digital Inc,Information Technology
ESNR,Electronic Sensor Technology Inc,Information Technology
APVS,Applied Visual Sciences Inc,Information Technology
SNT,Senstar Technologies Corporation,Information Technology
SPDC,Speed Commerce Inc,Information Technology
NEOM,NeoMedia Technologies Inc,Information Technology
CMFV,ComF5 International Inc,Information Technology
SKVY,Sentry Technology Corp,Information Technology
TGHI,Intelligent Communication Enterprise Corp,Information Technology
BLIN,Bridgeline Digital Inc,Information Technology
PUGE,Puget Technologies Inc,Information Technology
DPSM,3D Pioneer Systems Inc,Information Technology
ALFIQ,Alfi Inc,Information Technology
KN,Knowles Corp,Information Technology
RDCM,RADCOM Ltd,Information Technology
AOSL,Alpha and Omega Semiconductor Limited,Information Technology
SNCR,Synchronoss Technologies Inc,Information Technology
AEIS,Advanced Energy Industries Inc,Information Technology
RGTI,Rigetti Computing Inc,Information Technology
ARW,Arrow Electronics Inc,Information Technology
UIS,Unisys Corp,Information Technology
INUV,Inuvo Inc,Information Technology
HUT,Hut 8 Corp,Information Technology
INTC,Intel Corp,Information Technology
MLNK,MeridianLink Inc,Information Technology
TDY,Teledyne Technologies Inc.,Information Technology
LSPD,Lightspeed Commerce Inc,Information Technology
VRNT,Verint Systems Inc,Information Technology
PRFT,Perficient Inc,Information Technology
GIB,CGI Inc,Information Technology
NOK,Nokia OYJ,Information Technology
ATEN,A10 Networks Inc,Information Technology
STM,STMicroelectronics NV,Information Technology
HCP,HashiCorp Inc,Information Technology
NABL,N-able Inc,Information Technology
TSEM,Tower Semiconductor Ltd,Information Technology
IMOS,Chipmos Technologies Inc,Information Technology
SPMYY,Spirent Communications,Information Technology
MRAAY,Murata Manufacturing Co Ltd,Information Technology
REFR,Research Frontiers Inc,Information Technology
BOSC,B.O.S. Better Online Solutions Ltd,Information Technology
MNDO,MIND CTI Ltd,Information Technology
GDYN,Grid Dynamics Holdings Inc,Information Technology
AKAM,Akamai Technologies Inc,Information Technology
DLB,Dolby Laboratories Inc,Information Technology
TEAM,Atlassian Corp,Information Technology
AVNW,Aviat Networks Inc,Information Technology
SCKT,Socket Mobile Inc,Information Technology
ZM,Zoom Video Communications Inc,Information Technology
GILT,Gilat Satellite Networks Ltd,Information Technology
HXGBY,Hexagon AB,Information Technology
NOVT,Novanta Inc,Information Technology
RDVT,Red Violet Inc,Information Technology
OLKR,OpenLocker Holdings Inc,Information Technology
ELSE,Electro-Sensors Inc,Information Technology
PRO,PROS Holdings Inc,Information Technology
RIOT,Riot Platforms Inc,Information Technology
REKR,Rekor Systems Inc,Information Technology
BOX,Box Inc,Information Technology
AXTI,AXT Inc,Information Technology
LFUS,Littelfuse Inc,Information Technology
ACN,Accenture PLC,Information Technology
XRX,Xerox Holdings Corp,Information Technology
GTLB,GitLab Inc,Information Technology
BTBT,Bit Digital Inc,Information Technology
RDWR,Radware Ltd,Information Technology
IVAC,Intevac Inc,Information Technology
CSCO,Cisco Systems Inc,Information Technology
CSTXF,CryptoStar Corp,Information Technology
DBX,Dropbox Inc,Information Technology
TUYA,Tuya Inc,Information Technology
DASTY,Dassault Systemes SA,Information Technology
DT,Dynatrace Inc,Information Technology
HIVE,HIVE Digital Technologies Ltd,Information Technology
KNCAY,Konica Minolta Inc,Information Technology
DGHI,Digihost Technology Inc,Information Technology
DOCU,DocuSign Inc.,Information Technology
HALMY,Halma PLC,Information Technology
TMICY,Trend Micro Inc,Information Technology
MODN,Model N Inc,Information Technology
AUOTY,AUO Corporation,Information Technology
SMAR,Smartsheet Inc,Information Technology
BTCM,BIT Mining Ltd,Information Technology
AIRG,Airgain Inc,Information Technology
LITE,Lumentum Holdings Inc,Information Technology
HIMX,Himax Technologies Inc,Information Technology
GLOB,Globant SA,Information Technology
ITI,Iteris Inc,Information Technology
DMRC,Digimarc Corp,Information Technology
FTNT,Fortinet Inc,Information Technology
SGH,SMART Global Holdings Inc,Information Technology
CINT,CI&T Inc,Information Technology
RCAT,Red Cat Holdings Inc,Information Technology
VPG,Vishay Precision Group Inc,Information Technology
TWLO,Twilio Inc,Information Technology
CLFD,Clearfield Inc,Information Technology
PD,PagerDuty Inc,Information Technology
DSWL,Deswell Industries Inc,Information Technology
LTRX,Lantronix Inc,Information Technology
BKTI,BK Technologies Corp,Information Technology
DOCN,DigitalOcean Holdings Inc,Information Technology
BLBX,Blackboxstocks Inc,Information Technology
NISN,Nisun International Enterprise Development Group C,Information Technology
CMPO,CompoSecure Inc,Information Technology
RMBS,Rambus Inc,Information Technology
BL,BlackLine Inc,Information Technology
INST,Instructure Holdings Inc,Information Technology
SWKS,Skyworks Solutions Inc,Information Technology
SOTK,Sono-Tek Corp,Information Technology
PGY,Pagaya Technologies Ltd,Information Technology
BIGC,BigCommerce Holdings Inc,Information Technology
UI,Ubiquiti Inc,Information Technology
TMVWY,TeamViewer SE,Information Technology
ZUO,Zuora Inc,Information Technology
FKWL,Franklin Wireless Corp,Information Technology
EPAM,EPAM Systems Inc,Information Technology
KEYS,Keysight Technologies Inc,Information Technology
PRGS,Progress Software Corp,Information Technology
IONQ,IonQ Inc,Information Technology
MGIC,Magic Software Enterprises Ltd,Information Technology
VSH,Vishay Intertechnology Inc.,Information Technology
ETWO,E2open Parent Holdings Inc,Information Technology
INSG,Inseego Corp,Information Technology
API,Agora Inc,Information Technology
KE,Kimball Electronics Inc,Information Technology
KYOCY,Kyocera Corp,Information Technology
AI,C3.ai Inc,Information Technology
OSPN,OneSpan Inc,Information Technology
LPTH,LightPath Technologies Inc,Information Technology
AMPL,Amplitude Inc,Information Technology
OVTZ,Oculus Visiontech Inc,Information Technology
DOX,Amdocs Ltd,Information Technology
JAMF,Jamf Holding Corp,Information Technology
VRSN,VeriSign Inc,Information Technology
ASTC,Astrotech Corp,Information Technology
ON,ON Semiconductor Corp,Information Technology
GFS,GLOBALFOUNDRIES Inc,Information Technology
POWI,Power Integrations Inc,Information Technology
NVEC,NVE Corp,Information Technology
TMSNY,Temenos AG,Information Technology
INTA,Intapp Inc,Information Technology
CEVA,CEVA Inc,Information Technology
COHU,Cohu Inc,Information Technology
FRSH,Freshworks Inc,Information Technology
AIIXY,Aixtron SE,Information Technology
LASR,nLIGHT Inc,Information Technology
RPD,Rapid7 Inc,Information Technology
SCWX,SecureWorks Corp,Information Technology
PDFS,PDF Solutions Inc,Information Technology
KLIC,Kulicke and Soffa Industries Inc,Information Technology
NICE,NICE Ltd,Information Technology
BMNR,Bitmine Immersion Technologies Inc,Information Technology
PGFY,Pingify International Inc,Information Technology
SMIT,Schmitt Industries Inc,Information Technology
CGNX,Cognex Corporation,Information Technology
OPRA,Opera Limited,Information Technology
SNOW,Snowflake Inc,Information Technology
EVCM,EverCommerce Inc,Information Technology
QUISF,Quisitive Technology Solutions Inc,Information Technology
GVP,GSE Systems Inc,Information Technology
EGAN,eGain Corp,Information Technology
DIOD,Diodes Inc,Information Technology
SLAB,Silicon Laboratories Inc,Information Technology
HYEG,Hydrogen Engine Center Inc,Industrials
